date,open,high,low,close,volume,amount
2025-01-02,2459.492,2499.642,2416.317,2434.186,2224219100,16059284000.0
2025-01-03,2440.119,2503.777,2409.116,2412.322,2800046200,22334090000.0
2025-01-06,2409.562,2478.494,2375.403,2445.068,2349722600,18737375000.0
2025-01-07,2451.089,2504.464,2437.015,2504.464,2226039400,18161366000.0
2025-01-08,2499.909,2500.195,2415.802,2466.897,2414275400,18184489000.0
2025-01-09,2452.854,2484.117,2443.094,2472.051,1734690800,13960487000.0
2025-01-10,2471.229,2510.39,2435.29,2435.29,1986158500,16199555000.0
2025-01-13,2407.273,2499.516,2401.56,2489.252,2297380700,19610934000.0
2025-01-14,2488.737,2549.183,2482.566,2548.898,2474123500,19858066000.0
2025-01-15,2542.425,2550.328,2500.714,2516.7,2152125400,18648518000.0
2025-01-16,2532.064,2586.25,2532.064,2584.895,2923914900,23908741000.0
2025-01-17,2580.636,2593.132,2556.979,2585.875,2097391700,16376413000.0
2025-01-20,2600.013,2602.357,2572.011,2583.904,2080312400,16330514000.0
2025-01-21,2586.303,2586.87,2550.608,2567.315,1622875000,12854737800.0
2025-01-22,2563.947,2567.59,2543.522,2555.135,1533863600,12489177000.0
2025-01-23,2575.979,2600.475,2543.004,2543.004,2065035300,16960232000.0
2025-01-24,2541.572,2575.726,2533.534,2573.713,1793430400,14742363000.0
2025-01-27,2578.385,2605.61,2566.724,2566.724,1622473100,13744897000.0
2025-02-05,2586.247,2589.295,2552.078,2572.136,1951443700,16236140000.0
2025-02-06,2574.123,2603.511,2564.943,2603.511,2180286400,17382588000.0
2025-02-07,2604.272,2660.683,2595.711,2649.201,2966111800,23077363000.0
2025-02-10,2656.754,2669.574,2645.642,2665.548,2696964500,22690209000.0
2025-02-11,2667.491,2694.665,2660.189,2672.862,2625127500,23013890000.0
2025-02-12,2655.557,2660.854,2630.465,2656.455,2431396100,19675825000.0
2025-02-13,2655.691,2664.378,2629.759,2630.271,1977345200,16207413000.0
2025-02-14,2631.354,2643.708,2620.716,2636.883,1868469800,15370683000.0
2025-02-17,2624.573,2625.05,2600.938,2615.203,2470136000,20356959000.0
2025-02-18,2614.451,2623.364,2578.248,2585.305,2084561000,15756165000.0
2025-02-19,2586.533,2622.431,2586.533,2622.159,1877719800,14994686000.0
2025-02-20,2616.548,2637.02,2608.628,2636.205,1800208400,13961593000.0
2025-02-21,2643.579,2661.62,2632.827,2638.289,2208953000,19159540000.0
2025-02-24,2637.923,2666.421,2630.637,2663.59,1995253900,17026832000.0
2025-02-25,2658.195,2676.415,2645.109,2649.618,1888282200,16395026000.0
2025-02-26,2662.248,2703.036,2662.248,2692.729,2137301700,18546247000.0
2025-02-27,2698.039,2700.604,2639.229,2674.621,2637077700,18982484000.0
2025-02-28,2659.599,2670.829,2622.084,2627.03,2431205600,18029172000.0
2025-03-03,2636.27,2703.466,2636.27,2673.287,2679455400,20724264000.0
2025-03-04,2667.711,2706.995,2664.558,2704.226,1958477300,16166312000.0
2025-03-05,2700.72,2749.185,2672.612,2747.939,2499651000,20943733000.0
2025-03-06,2764.226,2786.449,2762.784,2783.467,2901371100,26002388000.0
2025-03-07,2785.083,2880.906,2785.083,2857.173,3598835700,30197739000.0
2025-03-10,2878.469,2900.139,2858.735,2900.139,3814946300,34011868000.0
2025-03-11,2861.802,2910.803,2846.477,2910.803,3374550400,30423192000.0
2025-03-12,2920.848,2931.668,2906.992,2916.161,3165617100,29526709000.0
2025-03-13,2918.838,2930.71,2885.539,2910.284,3164547100,28082360000.0
2025-03-14,2953.458,2975.141,2912.264,2941.861,3875006700,37129364000.0
2025-03-17,2937.205,2958.563,2929.761,2931.175,3141888200,28986132000.0
2025-03-18,2946.27,2988.913,2941.089,2967.318,3213385800,30194994000.0
2025-03-19,2955.413,2958.864,2924.821,2953.263,2712681000,26258438000.0
2025-03-20,2961.093,2973.835,2943.67,2946.998,2725558600,27230360000.0
2025-03-21,2929.139,2951.362,2880.02,2890.095,2816643100,27034056000.0
2025-03-24,2889.31,2933.467,2865.686,2919.516,4082983200,36896428000.0
2025-03-25,2928.683,2975.615,2909.96,2942.151,3638672100,34242848000.0
2025-03-26,2951.422,3013.1,2932.674,2942.152,4255566800,40217451000.0
2025-03-27,2906.598,2909.635,2867.737,2879.931,3020790000,28034610000.0
2025-03-28,2882.743,2891.49,2834.706,2852.279,3038980900,26854791000.0
2025-03-31,2830.664,2830.664,2769.043,2802.6,2615054000,21615530000.0
2025-04-01,2803.844,2830.057,2801.565,2810.858,2041725900,18251415000.0
2025-04-02,2804.08,2834.519,2798.337,2804.275,1819470200,16172156000.0
2025-04-03,2776.91,2798.105,2758.154,2775.909,2517286600,21204047000.0
2025-04-07,2574.901,2580.729,2478.297,2480.706,3036438700,24504832000.0
2025-04-08,2446.759,2458.53,2369.083,2412.686,4419781900,32833763000.0
2025-04-09,2360.721,2451.902,2255.186,2441.48,4127961500,30889154000.0
2025-04-10,2504.044,2552.545,2502.321,2521.414,3596137700,28485186000.0
2025-04-11,2514.728,2557.828,2514.728,2535.639,2599378800,21505022000.0
2025-04-14,2568.562,2629.129,2568.562,2603.846,3135198300,25735460000.0
2025-04-15,2606.297,2611.261,2575.458,2594.627,2251696300,18459083000.0
2025-04-16,2601.237,2602.219,2519.828,2553.157,2262134100,18325739000.0
2025-04-17,2557.463,2584.974,2552.435,2558.205,2109951000,18908106000.0
2025-04-18,2553.629,2592.602,2542.93,2583.402,1807593400,14276596000.0
2025-04-21,2587.3,2655.458,2580.339,2655.333,2636287500,23515980000.0
2025-04-22,2655.154,2666.178,2636.82,2655.997,2784316000,23767231000.0
2025-04-23,2661.605,2684.87,2655.282,2673.644,2618164000,22633967000.0
2025-04-24,2681.418,2686.413,2646.388,2654.69,1945721200,16003653000.0
2025-04-25,2663.37,2706.312,2660.851,2673.133,2212912600,18094685000.0
2025-04-28,2669.154,2670.209,2642.846,2647.459,2169194200,15803071000.0
2025-04-29,2644.877,2676.628,2638.677,2662.671,1626929700,12338398900.0
2025-04-30,2660.633,2674.626,2657.348,2659.323,1765544900,13780789000.0
2025-05-06,2678.116,2723.893,2678.116,2723.893,2172139200,17405451000.0
2025-05-07,2746.095,2751.404,2718.412,2740.581,2208156900,18436913000.0
2025-05-08,2728.694,2758.614,2721.131,2746.51,1761575200,14371253000.0
2025-05-09,2743.103,2743.103,2704.861,2718.804,1592714400,12892433600.0
2025-05-12,2733.527,2763.609,2726.2,2763.609,1972482400,16185701000.0
2025-05-13,2780.26,2783.172,2756.159,2766.405,1838149600,15119062000.0
2025-05-14,2765.196,2789.064,2759.73,2785.899,1808345000,15196844000.0
2025-05-15,2777.343,2777.343,2746.64,2756.452,1635481400,13867898000.0
2025-05-16,2751.987,2784.796,2751.987,2762.417,1416774400,11544477800.0
2025-05-19,2774.031,2779.076,2748.409,2778.731,1748186600,12996512500.0
2025-05-20,2777.667,2798.129,2772.327,2796.93,1710637200,13461982000.0
2025-05-21,2802.602,2818.648,2783.345,2817.37,2402701900,19192297000.0
2025-05-22,2805.751,2819.7,2772.776,2774.872,1718610900,13525355000.0
2025-05-23,2772.852,2787.573,2746.682,2746.682,1606123600,13250666400.0
2025-05-26,2751.084,2781.317,2748.809,2769.558,1669730800,13734955000.0
2025-05-27,2767.84,2767.84,2716.704,2731.151,1842738800,15833988000.0
2025-05-28,2730.163,2744.002,2723.489,2731.519,1213747650,10044944600.0
2025-05-29,2727.979,2762.635,2727.172,2755.058,1378650700,10674314400.0
2025-05-30,2750.43,2750.43,2713.06,2717.578,1230204120,9621380800.0
2025-06-03,2722.976,2747.551,2722.894,2745.307,1593011500,13265422000.0
2025-06-04,2749.485,2792.405,2748.307,2784.049,1909814000,14872497000.0
2025-06-05,2788.216,2793.659,2771.607,2779.997,1562364800,11951443400.0
